crop,district,state,observations,mean_residual,median_residual,mae,rmse,p90_error,is_high_error_district
Oilseeds,West Dinajpur,West Bengal,4,425.64,454.4,474.32,568.62,818.88,False
Oilseeds,West Godavari,Andhra Pradesh,4,-2275.47,-2628.96,3534.01,3966.75,5564.47,True
Oilseeds,Yeotmal,Maharashtra,4,710.35,687.18,710.35,717.41,824.74,False
Chickpea,24 Parganas,West Bengal,4,39.44,-52.5,211.01,280.39,422.06,False
Chickpea,Adilabad,Telangana,4,-41.88,-39.63,147.49,154.23,196.9,False
Chickpea,Agra,Uttar Pradesh,4,151.56,96.4,587.37,614.07,792.16,True
Chickpea,Ahmedabad,Gujarat,4,-39.74,14.76,95.54,141.75,214.01,False
Chickpea,Ahmednagar,Maharashtra,4,-48.71,-109.73,190.64,209.71,276.47,False
Chickpea,Ajmer,Rajasthan,4,59.74,-3.08,180.25,226.77,336.14,False
Chickpea,Akola,Maharashtra,4,-7.2,-16.42,206.87,238.76,326.31,False
Chickpea,Alappuzha,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Aligarh,Uttar Pradesh,4,-1.94,-180.0,428.47,511.46,747.39,True
Chickpea,Allahabad,Uttar Pradesh,4,-61.67,-174.99,357.56,412.28,537.83,False
Chickpea,Almorah,Uttarakhand,4,-58.57,-203.13,260.59,273.73,352.45,False
Chickpea,Alwar,Rajasthan,4,-54.33,23.26,488.61,514.92,673.39,True
Chickpea,Amarawati,Maharashtra,4,-56.31,-33.84,230.76,240.99,309.62,False
Chickpea,Ambala,Haryana,4,-1250.0,0.0,1250.0,2500.0,3500.0,True
Chickpea,Amreli,Gujarat,4,-369.58,-263.75,369.58,458.88,662.21,False
Chickpea,Amritsar,Punjab,4,559.15,509.34,559.15,588.97,769.49,True
Chickpea,Ananthapur,Andhra Pradesh,4,182.59,216.65,202.07,228.29,302.77,False
Chickpea,Aurangabad,Maharashtra,4,-2.28,159.01,330.82,390.48,568.05,False
Chickpea,Azamgarh,Uttar Pradesh,4,8.85,41.19,294.76,311.29,398.48,False
Chickpea,Bahraich,Uttar Pradesh,4,-58.46,-186.98,335.19,369.85,511.42,False
Chickpea,Balaghat,Madhya Pradesh,4,-241.19,-467.09,471.09,471.43,489.19,True
Chickpea,Balasore,Orissa,4,-41.26,-59.57,82.1,90.7,118.53,False
Chickpea,Ballia,Uttar Pradesh,4,-173.35,-263.65,359.89,383.85,489.35,False
Chickpea,Banaskantha,Gujarat,4,24.35,68.11,141.5,164.55,216.71,False
Chickpea,Banda,Uttar Pradesh,4,204.77,161.31,294.51,384.16,568.86,False
Chickpea,Bangalore,Karnataka,4,83.49,0.76,161.03,237.7,356.96,False
Chickpea,Bankura,West Bengal,4,-197.37,-119.87,277.81,374.04,545.69,False
Chickpea,Banswara,Rajasthan,4,-84.3,-89.89,90.48,116.15,165.74,False
Chickpea,Barabanki,Uttar Pradesh,4,-25.53,212.74,547.68,684.18,988.15,True
Chickpea,Bareilly,Uttar Pradesh,4,75.82,82.17,536.63,577.55,763.93,True
Chickpea,Barmer,Rajasthan,4,-115.29,-120.54,118.54,143.18,203.14,False
Chickpea,Bastar,Chhattisgarh,4,-42.2,-61.44,231.94,240.11,282.96,False
Chickpea,Basti,Uttar Pradesh,4,-10.91,-83.06,300.97,376.53,543.38,False
Chickpea,Beed,Maharashtra,4,94.42,205.7,272.22,286.89,345.49,False
Chickpea,Belgaum,Karnataka,4,-24.99,-66.68,169.61,201.92,279.22,False
Chickpea,Bellary,Karnataka,4,79.54,165.04,277.79,313.8,392.92,False
Chickpea,Betul,Madhya Pradesh,4,-158.97,-134.96,206.95,255.54,373.78,False
Chickpea,Bhagalpur,Bihar,4,142.99,214.27,260.2,273.1,348.67,False
Chickpea,Bhandara,Maharashtra,4,-41.32,-6.53,166.67,197.83,288.97,False
Chickpea,Bharatpur,Rajasthan,4,356.78,326.71,356.78,397.98,554.0,False
Chickpea,Bharuch,Gujarat,4,258.5,175.29,258.5,336.17,501.37,False
Chickpea,Bhatinda,Punjab,4,-169.61,-94.79,213.79,299.07,452.05,False
Chickpea,Bhavnagar,Gujarat,4,-42.18,-16.03,169.92,179.55,234.57,False
Chickpea,Bhilwara,Rajasthan,4,2.41,-39.1,171.07,194.73,271.86,False
Chickpea,Bhind,Madhya Pradesh,4,-29.16,-21.22,357.56,359.8,400.42,False
Chickpea,Bidar,Karnataka,4,56.28,49.92,278.45,291.44,368.28,False
Chickpea,Bijapur / Vijayapura,Karnataka,4,10.48,6.17,136.24,188.65,272.22,False
Chickpea,Bijnor,Uttar Pradesh,4,-13.13,-8.79,278.08,279.0,302.87,False
Chickpea,Bikaner,Rajasthan,4,-16.39,4.22,67.57,79.9,115.91,False
Chickpea,Bilashpur,Himachal Pradesh,4,141.21,46.42,401.85,508.42,757.18,True
Chickpea,Bilaspur,Chhattisgarh,4,-39.88,-41.67,171.84,178.82,222.69,False
Chickpea,Birbhum,West Bengal,4,-54.96,-118.06,188.27,202.91,261.74,False
Chickpea,Bolangir,Orissa,4,9.15,18.58,36.97,40.87,48.53,False
Chickpea,Budaun,Uttar Pradesh,4,57.41,170.86,509.67,539.33,654.32,True
Chickpea,Buland Shahar,Uttar Pradesh,4,161.73,-38.71,418.25,600.48,908.53,True
Chickpea,Buldhana,Maharashtra,4,17.26,136.56,224.78,252.58,353.81,False
Chickpea,Bundi,Rajasthan,4,-13.83,-244.89,467.06,542.89,776.12,True
Chickpea,Burdwan,West Bengal,4,67.15,-30.58,159.01,225.88,333.02,False
Chickpea,Cachar,Assam,4,16.97,58.1,183.64,225.73,318.84,False
Chickpea,Chamba,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Chamoli,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Champaran,Bihar,4,-139.18,-144.0,143.42,178.4,257.27,False
Chickpea,Chandrapur,Maharashtra,4,62.51,35.35,75.08,105.89,160.65,False
Chickpea,Chengalpattu Mgr / Kanchipuram,Tamil Nadu,4,99.65,166.58,349.65,412.08,545.81,False
Chickpea,Chhatarpur,Madhya Pradesh,4,-79.77,-104.86,322.28,391.92,561.56,False
Chickpea,Chhindwara,Madhya Pradesh,4,954.96,792.12,954.96,1136.29,1648.25,True
Chickpea,Chickmagalur,Karnataka,4,18.33,-124.13,309.35,378.84,558.88,False
Chickpea,Chitradurga,Karnataka,4,-36.38,-190.9,285.16,313.74,426.68,False
Chickpea,Chittoor,Andhra Pradesh,4,105.53,164.05,480.53,499.9,589.26,True
Chickpea,Chittorgarh,Rajasthan,4,-198.27,-193.99,203.8,254.54,371.33,False
Chickpea,Churu,Rajasthan,4,0.07,-8.73,27.04,31.14,43.27,False
Chickpea,Coimbatore,Tamil Nadu,4,-51.03,-14.23,83.76,115.72,169.18,False
Chickpea,Cooch Behar,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Cuttack,Orissa,4,-52.76,-37.11,52.76,71.64,105.98,False
Chickpea,Dakshina Kannada,Karnataka,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Damoh,Madhya Pradesh,4,-238.67,-386.08,415.66,429.3,525.54,True
Chickpea,Dangs,Gujarat,4,-10.31,-13.94,25.15,28.28,39.02,False
Chickpea,Darbhanga,Bihar,4,119.77,114.04,125.04,164.32,241.92,False
Chickpea,Darjeeling,West Bengal,4,-567.71,-500.0,567.71,808.55,1189.58,True
Chickpea,Darrang,Assam,4,79.2,110.58,144.77,163.65,217.06,False
Chickpea,Datia,Madhya Pradesh,4,59.32,87.41,144.28,159.68,213.64,False
Chickpea,Dehradun,Uttarakhand,4,9.77,-47.35,206.11,251.34,364.52,False
Chickpea,Deoria,Uttar Pradesh,4,-26.2,-91.08,238.27,284.76,400.93,False
Chickpea,Dewas,Madhya Pradesh,4,-308.02,-367.52,377.35,426.45,594.33,False
Chickpea,Dhanbad,Jharkhand,3,-294.18,-250.3,294.18,313.16,403.66,False
Chickpea,Dhar,Madhya Pradesh,4,-28.58,59.01,174.27,228.29,335.99,False
Chickpea,Dharwad,Karnataka,4,59.5,85.43,230.06,246.12,302.63,False
Chickpea,Dhenkanal,Orissa,4,-3.4,-0.98,32.62,34.6,45.7,False
Chickpea,Dhule,Maharashtra,4,-396.84,-278.04,523.72,710.38,1065.04,True
Chickpea,Dibrugarh,Assam,4,-265.49,-232.31,317.84,418.48,616.67,False
Chickpea,Dungarpur,Rajasthan,4,-57.65,-80.31,125.94,138.12,185.57,False
Chickpea,Durg,Chhattisgarh,4,-25.11,-81.17,173.7,204.13,278.61,False
Chickpea,East Godavari,Andhra Pradesh,4,151.26,160.8,199.51,251.21,354.21,False
Chickpea,Eranakulam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Etah,Uttar Pradesh,4,7.52,-17.96,284.17,330.06,463.15,False
Chickpea,Etawah,Uttar Pradesh,4,-112.24,-309.87,493.44,530.05,711.17,True
Chickpea,Faizabad,Uttar Pradesh,4,-1.3,238.71,551.85,675.85,961.5,True
Chickpea,Farrukhabad,Uttar Pradesh,4,-164.37,-268.97,452.22,492.11,659.37,True
Chickpea,Fatehpur,Uttar Pradesh,4,-38.01,-193.47,558.18,612.05,798.61,True
Chickpea,Ferozpur,Punjab,4,64.19,56.21,166.17,178.69,238.17,False
Chickpea,Ganganagar,Rajasthan,4,-24.16,-45.94,64.31,67.07,83.63,False
Chickpea,Ganjam,Orissa,4,-26.41,9.22,55.67,83.33,123.82,False
Chickpea,Garhwal,Uttarakhand,4,139.17,127.26,210.31,253.27,366.27,False
Chickpea,Gaya,Bihar,4,-13.58,24.75,80.29,97.94,139.68,False
Chickpea,Ghazipur,Uttar Pradesh,4,-525.84,-349.48,525.84,659.98,964.84,True
Chickpea,Goalpara,Assam,4,-9.72,112.27,212.29,252.5,364.99,False
Chickpea,Gonda,Uttar Pradesh,4,-34.75,-179.74,332.5,374.52,529.36,False
Chickpea,Gorakhpur,Uttar Pradesh,4,-19.94,-75.54,239.73,285.55,397.46,False
Chickpea,Gulbarga / Kalaburagi,Karnataka,4,-35.26,-70.81,240.61,295.34,404.51,False
Chickpea,Guna,Madhya Pradesh,4,-1.31,-16.28,111.07,129.25,180.9,False
Chickpea,Guntur,Andhra Pradesh,4,91.07,106.62,163.47,192.31,266.49,False
Chickpea,Gurdaspur,Punjab,4,-444.75,-531.17,611.42,666.72,897.0,True
Chickpea,Gurgaon,Haryana,4,-468.34,-550.83,1277.62,1391.07,1823.68,True
Chickpea,Gwalior,Madhya Pradesh,4,36.8,224.93,425.05,491.19,685.7,True
Chickpea,Hamirpur,Uttar Pradesh,4,221.66,145.86,281.51,384.39,576.47,False
Chickpea,Hardoi,Uttar Pradesh,4,101.86,100.35,208.43,238.81,333.55,False
Chickpea,Hassan,Karnataka,4,76.36,51.28,363.3,401.92,555.84,False
Chickpea,Hazaribagh,Jharkhand,4,61.92,202.24,290.82,310.05,410.76,False
Chickpea,Hissar,Haryana,4,-50.42,-6.65,234.7,258.87,358.81,False
Chickpea,Hooghly,West Bengal,4,-519.8,-500.83,519.8,576.28,779.33,True
Chickpea,Hoshangabad,Madhya Pradesh,4,-126.94,-116.5,456.93,543.61,777.41,True
Chickpea,Hoshiarpur,Punjab,4,40.75,161.58,489.35,536.96,701.95,True
Chickpea,Howrah,West Bengal,4,-474.43,-375.0,474.43,685.53,1028.41,True
Chickpea,Hyderabad,Telangana,4,-136.49,-149.27,209.91,241.65,344.02,False
Chickpea,Indore,Madhya Pradesh,4,-277.37,-204.28,277.37,375.32,566.31,False
Chickpea,Jabalpur,Madhya Pradesh,4,-388.32,-587.04,567.57,591.1,732.54,True
Chickpea,Jaipur,Rajasthan,4,139.32,69.01,161.42,235.84,357.74,False
Chickpea,Jaisalmer,Rajasthan,4,28.03,39.92,192.42,246.06,351.38,False
Chickpea,Jalandhar,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Jalaun,Uttar Pradesh,4,46.54,-42.75,494.9,526.12,696.65,True
Chickpea,Jalgaon,Maharashtra,4,-127.18,-71.69,127.18,194.63,296.09,False
Chickpea,Jalore,Rajasthan,4,-134.95,-141.61,209.05,248.54,356.69,False
Chickpea,Jalpaiguri,West Bengal,4,-67.7,-13.19,175.44,226.71,338.62,False
Chickpea,Jamnagar,Gujarat,4,49.9,7.71,178.51,199.72,276.61,False
Chickpea,Jaunpur,Uttar Pradesh,4,-447.08,-557.77,670.78,778.07,1075.95,True
Chickpea,Jhabua,Madhya Pradesh,4,-292.85,-314.85,292.85,372.96,527.45,False
Chickpea,Jhalawar,Rajasthan,4,-206.21,-198.08,206.21,258.99,378.0,False
Chickpea,Jhansi,Uttar Pradesh,4,-33.76,-66.87,313.81,401.81,561.02,False
Chickpea,Jhunjhunu,Rajasthan,4,-18.16,-36.8,126.69,144.88,192.18,False
Chickpea,Jind,Haryana,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Jodhpur,Rajasthan,4,-129.7,-102.78,227.34,289.94,416.52,False
Chickpea,Junagadh,Gujarat,4,127.8,96.96,173.95,220.95,318.71,False
Chickpea,Kadapa Ysr,Andhra Pradesh,4,109.65,153.17,329.34,386.54,520.19,False
Chickpea,Kalahandi,Orissa,4,29.51,42.18,34.91,37.6,44.11,False
Chickpea,Kamrup,Assam,4,-49.82,-42.35,68.81,87.96,130.24,False
Chickpea,Kangra,Himachal Pradesh,4,29.44,46.98,136.22,163.08,230.23,False
Chickpea,Kannur,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Kanpur,Uttar Pradesh,4,-181.05,-246.83,434.3,485.16,667.89,True
Chickpea,Kanyakumari,Tamil Nadu,3,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Kapurthala,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Karbi Anglong,Assam,4,-101.34,-78.76,101.34,112.39,154.13,False
Chickpea,Karimnagar,Telangana,4,-319.55,-291.16,319.55,338.64,447.13,False
Chickpea,Karnal,Haryana,4,-125.0,0.0,125.0,250.0,350.0,False
Chickpea,Keonjhar,Orissa,4,52.81,49.9,52.81,56.02,72.77,False
Chickpea,Khammam,Telangana,4,141.52,-192.0,546.13,732.69,1090.28,True
Chickpea,Khandwa / East Nimar,Madhya Pradesh,4,39.27,40.17,160.37,201.51,291.24,False
Chickpea,Khargone / West Nimar,Madhya Pradesh,4,-651.28,-413.35,651.28,888.43,1310.28,True
Chickpea,Kheda,Gujarat,4,-79.78,-92.35,96.79,111.37,157.29,False
Chickpea,Kheri,Uttar Pradesh,4,56.37,44.13,194.77,208.12,274.16,False
Chickpea,Kinnaur,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Kodagu / Coorg,Karnataka,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Kolar,Karnataka,4,31.63,-20.39,129.18,179.11,271.42,False
Chickpea,Kolhapur,Maharashtra,4,194.71,183.19,194.71,204.27,264.44,False
Chickpea,Kollam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Koraput,Orissa,4,-5.45,-6.0,8.91,10.47,14.39,False
Chickpea,Kota,Rajasthan,4,-209.92,-261.88,289.67,318.09,438.26,False
Chickpea,Kottayam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Kozhikode,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Krishna,Andhra Pradesh,4,-117.32,-113.81,133.19,166.37,245.71,False
Chickpea,Kullu,Himachal Pradesh,4,9.63,-19.81,291.09,300.08,372.73,False
Chickpea,Kurnool,Andhra Pradesh,4,-12.72,-48.34,232.4,239.2,283.72,False
Chickpea,Kutch,Gujarat,4,93.95,-179.42,462.38,603.14,892.26,True
Chickpea,Lahul & Spiti,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Lakhimpur,Assam,4,-137.73,-191.02,293.29,322.78,429.33,False
Chickpea,Lucknow,Uttar Pradesh,4,77.22,101.28,192.75,212.78,276.25,False
Chickpea,Ludhiana,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Madurai,Tamil Nadu,4,-37.33,40.24,109.02,152.82,223.75,False
Chickpea,Mahabubnagar,Telangana,4,72.48,-119.98,550.97,623.2,863.14,True
Chickpea,Mahendragarh / Narnaul,Haryana,4,43.48,120.16,259.99,302.92,413.11,False
Chickpea,Mainpuri,Uttar Pradesh,4,151.39,97.5,589.9,616.23,793.67,True
Chickpea,Malappuram,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Malda,West Bengal,4,144.29,139.81,144.29,186.91,272.78,False
Chickpea,Mandi,Himachal Pradesh,4,17.99,-97.97,331.39,416.8,618.38,False
Chickpea,Mandla,Madhya Pradesh,4,-221.64,-289.95,237.82,268.64,338.61,False
Chickpea,Mandsaur,Madhya Pradesh,4,-183.52,-205.15,257.05,286.15,392.67,False
Chickpea,Mandya,Karnataka,4,-35.16,-90.41,160.41,178.45,238.44,False
Chickpea,Mathura,Uttar Pradesh,4,442.95,833.33,1040.38,1067.95,1268.45,True
Chickpea,Mayurbhanja,Orissa,4,9.43,1.5,25.38,36.95,56.2,False
Chickpea,Medak,Telangana,4,78.19,79.53,185.02,203.92,276.74,False
Chickpea,Meerut,Uttar Pradesh,4,67.98,-194.71,439.24,561.58,816.04,True
Chickpea,Mehsana,Gujarat,4,2.78,2.9,81.08,86.2,111.28,False
Chickpea,Midnapur,West Bengal,4,-806.49,-785.21,806.49,816.29,946.12,True
Chickpea,Mirzpur,Uttar Pradesh,4,-40.57,-38.55,258.01,266.4,327.47,False
Chickpea,Moradabad,Uttar Pradesh,4,-60.12,-113.06,389.73,409.74,490.48,False
Chickpea,Morena,Madhya Pradesh,4,-26.76,-82.45,459.27,469.24,544.59,True
Chickpea,Mungair,Bihar,4,70.05,49.88,140.46,179.0,267.12,False
Chickpea,Murshidabad,West Bengal,4,-29.04,-118.24,328.68,392.87,563.19,False
Chickpea,Muzaffarnagar,Uttar Pradesh,4,-11.15,-228.84,452.41,535.89,758.59,True
Chickpea,Muzaffarpur,Bihar,4,191.53,69.56,517.77,649.43,962.73,True
Chickpea,Mysore,Karnataka,4,-10.43,-88.86,214.63,257.72,367.6,False
Chickpea,Nadia,West Bengal,4,12.88,-18.56,156.3,210.86,311.76,False
Chickpea,Nagaon,Assam,4,-105.04,-100.86,105.04,106.34,123.97,False
Chickpea,Nagaur,Rajasthan,4,23.99,-25.16,231.38,242.86,310.19,False
Chickpea,Nagpur,Maharashtra,4,-54.77,32.08,121.85,181.5,268.27,False
Chickpea,Nainital,Uttarakhand,4,-2.7,-2.8,17.04,18.59,24.99,False
Chickpea,Nalgonda,Telangana,4,66.97,-52.11,260.06,358.54,542.44,False
Chickpea,Nanded,Maharashtra,4,-96.73,73.08,501.3,564.84,779.84,True
Chickpea,Narsinghpur,Madhya Pradesh,4,-243.8,-325.76,427.54,454.25,594.06,True
Chickpea,Nasik,Maharashtra,4,5.56,23.8,51.58,59.32,84.42,False
Chickpea,Nizamabad,Telangana,4,278.93,211.07,480.3,593.59,865.62,True
Chickpea,North Arcot / Vellore,Tamil Nadu,3,-515.39,-500.0,515.39,573.98,765.76,True
Chickpea,North Cachar Hil / Dima Hasao,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Osmanabad,Maharashtra,4,202.13,258.15,367.54,405.28,547.84,False
Chickpea,Palakkad,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Palamau,Jharkhand,4,55.78,166.45,238.96,258.28,333.43,False
Chickpea,Pali,Rajasthan,4,-199.22,-193.0,199.22,229.64,324.34,False
Chickpea,Panchmahal,Gujarat,4,-134.69,-138.37,305.32,334.27,446.16,False
Chickpea,Panna,Madhya Pradesh,4,-309.75,-465.65,522.68,539.11,673.8,True
Chickpea,Parbhani,Maharashtra,4,-21.5,152.57,578.23,730.32,1066.65,True
Chickpea,Patiala,Punjab,4,-266.64,-522.04,655.4,676.65,793.26,True
Chickpea,Patna,Bihar,4,213.69,158.43,213.69,249.04,350.17,False
Chickpea,Phulbani ( Kandhamal ),Orissa,4,-12.89,-9.32,14.94,20.14,30.36,False
Chickpea,Pilibhit,Uttar Pradesh,4,-470.47,-440.94,470.47,666.65,964.56,True
Chickpea,Pithorgarh,Uttarakhand,4,-172.99,-179.35,172.99,191.97,259.56,False
Chickpea,Pratapgarh,Uttar Pradesh,4,-20.37,-59.37,182.85,221.06,313.78,False
Chickpea,Pune,Maharashtra,4,-107.4,-104.25,107.4,146.09,211.48,False
Chickpea,Puri,Orissa,4,-8.74,-6.95,21.9,24.94,34.52,False
Chickpea,Purnea,Bihar,4,-93.55,-94.44,93.55,115.58,162.87,False
Chickpea,Purulia,West Bengal,4,24.2,31.83,93.95,111.06,154.09,False
Chickpea,Rae-Bareily,Uttar Pradesh,4,223.63,280.31,453.83,534.82,720.63,True
Chickpea,Raichur,Karnataka,4,29.61,-13.02,114.38,136.91,197.76,False
Chickpea,Raigad,Maharashtra,4,-83.59,-78.94,431.27,443.62,541.36,True
Chickpea,Raigarh,Chhattisgarh,4,-48.13,-134.35,254.65,288.59,363.1,False
Chickpea,Raipur,Chhattisgarh,4,-42.38,-65.28,191.43,212.54,277.99,False
Chickpea,Raisen,Madhya Pradesh,4,-241.34,-230.25,241.34,292.4,422.87,False
Chickpea,Rajgarh,Madhya Pradesh,4,4.78,9.22,72.44,76.14,95.1,False
Chickpea,Rajkot,Gujarat,4,8.07,-167.02,407.63,493.37,721.5,True
Chickpea,Ramananthapuram,Tamil Nadu,4,-247.62,-201.49,247.62,322.57,480.99,False
Chickpea,Rampur,Uttar Pradesh,4,78.88,346.36,517.48,562.4,764.04,True
Chickpea,Ranchi,Jharkhand,4,-131.37,-126.57,220.86,257.33,359.13,False
Chickpea,Ratlam,Madhya Pradesh,4,-188.13,-268.74,313.0,325.46,412.2,False
Chickpea,Ratnagiri,Maharashtra,4,-79.17,41.67,170.83,258.33,380.0,False
Chickpea,Rewa,Madhya Pradesh,3,-106.74,-70.47,287.3,341.23,470.63,False
Chickpea,Rohtak,Haryana,4,-420.76,227.41,1241.48,1727.22,2588.21,True
Chickpea,Roopnagar / Ropar,Punjab,4,-6.71,-178.57,481.76,581.16,851.0,True
Chickpea,S.P.S. Nellore,Andhra Pradesh,4,117.11,126.0,293.93,320.56,427.76,False
Chickpea,Sabarkantha,Gujarat,4,219.86,192.66,219.86,278.23,411.06,False
Chickpea,Sagar,Madhya Pradesh,4,-168.46,-292.46,333.92,340.69,399.93,False
Chickpea,Saharanpur,Uttar Pradesh,4,-99.88,-58.1,493.87,509.69,636.25,True
Chickpea,Saharsa,Bihar,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Sambalpur,Orissa,4,-7.55,-14.08,25.8,29.27,35.78,False
Chickpea,Sangli,Maharashtra,4,7.16,-71.51,134.63,161.36,232.08,False
Chickpea,Sangrur,Punjab,3,222.91,132.07,548.28,659.71,917.38,True
Chickpea,Santhal Paragana / Dumka,Jharkhand,4,-39.43,-22.24,185.28,224.32,326.83,False
Chickpea,Saran,Bihar,4,99.08,106.5,145.48,179.2,255.9,False
Chickpea,Satara,Maharashtra,4,-27.21,-22.21,63.68,79.6,118.04,False
Chickpea,Satna,Madhya Pradesh,4,-525.59,-425.8,525.59,570.21,766.8,True
Chickpea,Sehore,Madhya Pradesh,4,-224.41,-208.95,224.41,256.71,362.41,False
Chickpea,Seoni / Shivani,Madhya Pradesh,4,-55.29,-105.9,280.94,331.85,457.86,False
Chickpea,Shahabad (Now Part Of Bhojpur District),Bihar,4,233.65,174.95,233.65,320.48,484.76,False
Chickpea,Shahdol,Madhya Pradesh,4,-190.19,-180.54,190.19,216.11,303.18,False
Chickpea,Shahjahanpur,Uttar Pradesh,4,-35.88,-81.19,253.38,310.41,429.33,False
Chickpea,Shajapur,Madhya Pradesh,4,-301.57,-75.29,301.57,501.05,719.81,False
Chickpea,Shimla,Himachal Pradesh,4,-302.08,-125.0,302.08,495.2,745.83,False
Chickpea,Shimoge,Karnataka,4,-34.41,-238.11,351.92,389.0,533.46,False
Chickpea,Shivpuri,Madhya Pradesh,4,-1.95,-30.35,148.59,164.4,223.5,False
Chickpea,Sibsagar,Assam,4,63.66,35.35,224.27,273.1,400.45,False
Chickpea,Sidhi,Madhya Pradesh,4,-221.47,-291.85,262.51,288.0,374.31,False
Chickpea,Sikar,Rajasthan,4,46.13,46.99,104.66,116.21,158.66,False
Chickpea,Singhbhum,Jharkhand,4,-118.48,-150.0,225.54,258.84,344.68,False
Chickpea,Sirmaur,Himachal Pradesh,4,-18.83,-117.12,319.07,382.34,552.81,False
Chickpea,Sirohi,Rajasthan,4,53.73,6.73,181.64,227.1,338.06,False
Chickpea,Sitapur,Uttar Pradesh,4,65.45,99.63,176.38,195.35,244.17,False
Chickpea,Solan,Himachal Pradesh,4,-62.44,-245.63,430.64,477.23,663.94,True
Chickpea,Solapur,Maharashtra,4,13.99,-71.32,187.81,236.87,343.13,False
Chickpea,South Arcot / Cuddalore,Tamil Nadu,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Srikakulam,Andhra Pradesh,4,65.03,68.63,238.73,248.19,309.97,False
Chickpea,Sultanpur,Uttar Pradesh,4,-82.98,189.91,490.93,637.22,922.56,True
Chickpea,Sundargarh,Orissa,4,-1.94,-6.19,32.1,41.29,58.94,False
Chickpea,Surat,Gujarat,4,327.59,318.32,327.59,377.92,531.24,False
Chickpea,Surendranagar,Gujarat,4,125.56,86.43,125.56,172.18,256.41,False
Chickpea,Surguja,Chhattisgarh,4,-0.38,-45.45,240.71,252.68,320.83,False
Chickpea,Swami Madhopur,Rajasthan,4,-134.42,-144.36,267.86,322.02,444.53,False
Chickpea,Tehri Garhwal,Uttarakhand,4,204.33,170.24,405.52,461.63,653.8,True
Chickpea,Thane,Maharashtra,4,57.3,101.2,125.35,134.0,161.2,False
Chickpea,Thanjavur,Tamil Nadu,4,-11.31,27.76,99.89,128.31,192.17,False
Chickpea,The Nilgiris,Tamil Nadu,3,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Thirunelveli,Tamil Nadu,3,20.23,34.12,181.95,210.12,263.84,False
Chickpea,Thiruvananthapuram,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Thrissur,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Chickpea,Tikamgarh,Madhya Pradesh,4,-120.11,-276.12,389.61,408.99,517.45,False
Chickpea,Tiruchirapalli / Trichy,Tamil Nadu,3,-53.92,2.21,85.64,123.68,176.55,False
Chickpea,Tonk,Rajasthan,4,14.46,16.51,192.02,223.31,310.04,False
Chickpea,Tumkur,Karnataka,4,100.17,2.02,219.57,316.76,479.06,False
Chickpea,Udaipur,Rajasthan,4,-129.14,-132.06,151.23,176.67,248.57,False
Chickpea,Ujjain,Madhya Pradesh,4,-278.43,-329.35,302.86,344.18,456.73,False
Chickpea,Unnao,Uttar Pradesh,4,75.29,52.03,281.91,348.66,510.75,False
Chickpea,Uttar Kashi,Uttarakhand,4,-16.67,-25.0,308.33,310.69,345.0,False
Chickpea,Uttara Kannada,Karnataka,4,-81.25,-183.33,268.75,282.63,362.5,False
Chickpea,Vadodara / Baroda,Gujarat,4,-28.49,-20.06,173.94,182.88,236.74,False
Chickpea,Valsad,Gujarat,4,223.59,230.49,223.59,255.25,352.41,False
Chickpea,Varanasi,Uttar Pradesh,4,-87.07,-221.36,318.73,336.67,434.99,False
Chickpea,Vidisha,Madhya Pradesh,4,-318.67,-234.24,318.67,379.75,540.87,False
Chickpea,Visakhapatnam,Andhra Pradesh,4,102.79,104.41,225.39,248.11,333.02,False
Chickpea,Warangal,Telangana,4,-51.05,-73.74,121.71,132.6,181.02,False
