district_id,state,district,year,preseason_rainfall_mm,preseason_rainfall_normal_mm,preseason_rainfall_anomaly_pct,preseason_temp_mean_c,preseason_temp_max_c,preseason_temp_min_c,preseason_temp_anomaly_c,preseason_soil_moisture_index,preseason_dry_spell_days,rainfall_lag1_annual_mm,irrigation_ratio_lag1,source_id
CHH_RAI_003,Chhattisgarh,Raipur,2006,135.27,144.12,-6.14,31.22,39.48,21.36,0.49,0.3981,30,587.47,0.4514,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2007,137.49,144.12,-4.6,30.79,38.96,21.03,0.06,0.4019,29,735.97,0.4657,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2008,138.41,144.12,-3.96,31.09,39.31,21.27,0.36,0.4056,29,624.13,0.4375,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2009,145.56,144.12,1.0,30.68,38.81,20.94,-0.06,0.4142,27,640.78,0.4442,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2010,154.77,144.12,7.39,30.67,38.89,20.84,-0.07,0.4308,25,693.73,0.4469,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2011,145.06,144.12,0.65,30.24,38.36,20.52,-0.49,0.4229,26,555.01,0.4588,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2012,139.48,144.12,-3.22,30.77,38.89,21.04,0.03,0.4028,28,646.33,0.4716,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2013,158.63,144.12,10.07,31.18,39.53,21.23,0.45,0.4473,26,508.97,0.4486,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2014,105.37,144.12,-26.89,32.13,40.45,22.21,1.4,0.3439,37,625.88,0.4634,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2015,123.08,144.12,-14.6,31.18,39.29,21.47,0.45,0.3584,32,780.11,0.4683,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2016,170.85,144.12,18.55,31.52,39.78,21.67,0.79,0.4793,24,640.91,0.4722,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_003,Chhattisgarh,Raipur,2017,135.55,144.12,-5.95,31.12,39.36,21.28,0.39,0.4119,30,776.04,0.4865,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1966,158.04,135.84,16.34,29.65,37.8,19.89,-0.47,0.4533,21,605.45,0.3187,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1967,147.06,135.84,8.26,30.32,38.61,20.43,0.21,0.4454,25,545.71,0.3383,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1968,144.94,135.84,6.7,29.76,37.92,19.99,-0.36,0.4429,24,588.95,0.3095,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1969,150.79,135.84,11.01,30.01,38.21,20.2,-0.11,0.4453,23,549.07,0.316,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1970,140.67,135.84,3.56,30.7,39.03,20.77,0.59,0.435,27,609.34,0.317,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1971,139.09,135.84,2.39,29.98,38.16,20.2,-0.13,0.4303,25,390.12,0.3345,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1972,136.66,135.84,0.6,30.43,38.69,20.57,0.32,0.4245,27,730.15,0.3493,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1973,133.69,135.84,-1.58,29.77,37.88,20.06,-0.35,0.4181,26,767.66,0.3416,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1974,133.04,135.84,-2.06,30.26,38.45,20.46,0.14,0.4134,27,562.65,0.3426,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1975,126.31,135.84,-7.02,30.09,38.25,20.34,-0.02,0.4044,28,536.29,0.3416,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1976,123.14,135.84,-9.35,30.4,38.6,20.59,0.28,0.3987,29,518.58,0.365,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1977,107.49,135.84,-20.87,30.82,39.11,20.93,0.71,0.3845,33,646.7,0.3323,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1978,122.99,135.84,-9.46,30.26,38.43,20.49,0.14,0.3941,29,449.52,0.3482,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1979,116.99,135.84,-13.88,31.11,39.45,21.17,1.0,0.3889,32,657.49,0.3717,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1980,130.38,135.84,-4.02,29.96,38.07,20.25,-0.16,0.3991,27,564.35,0.3669,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1981,117.25,135.84,-13.68,30.68,38.94,20.82,0.57,0.3908,31,611.3,0.3613,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1982,132.64,135.84,-2.35,30.54,38.78,20.71,0.43,0.4045,28,623.75,0.3796,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1983,121.73,135.84,-10.39,30.58,38.83,20.73,0.46,0.3996,30,717.63,0.3679,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1984,134.24,135.84,-1.18,29.78,37.88,20.08,-0.33,0.4126,26,755.16,0.3722,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1985,130.76,135.84,-3.74,30.65,38.94,20.77,0.54,0.4142,28,628.26,0.3629,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1986,126.02,135.84,-7.23,30.42,38.67,20.57,0.31,0.415,29,577.46,0.3975,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1987,124.86,135.84,-8.08,30.8,39.13,20.86,0.68,0.4183,30,684.51,0.382,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1988,138.3,135.84,1.81,30.22,38.45,20.38,0.1,0.4319,26,646.15,0.397,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1989,145.03,135.84,6.76,30.06,38.27,20.25,-0.05,0.44,24,597.44,0.3884,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1990,147.88,135.84,8.86,29.26,37.33,19.6,-0.85,0.4444,22,494.36,0.3994,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1991,147.74,135.84,8.76,29.83,38.01,20.04,-0.29,0.4456,23,580.37,0.3985,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1992,142.8,135.84,5.13,29.55,37.69,19.81,-0.56,0.4423,24,574.81,0.3882,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1993,149.14,135.84,9.79,29.15,37.22,19.49,-0.96,0.4462,21,627.46,0.4057,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1994,146.9,135.84,8.15,30.21,38.49,20.33,0.1,0.4427,24,671.64,0.4141,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1995,130.1,135.84,-4.23,29.3,37.4,19.6,-0.81,0.4277,25,489.71,0.4073,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1996,144.9,135.84,6.67,29.53,37.67,19.79,-0.58,0.4351,23,563.81,0.4024,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1997,134.26,135.84,-1.16,29.28,37.36,19.59,-0.84,0.4233,25,491.05,0.3995,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1998,128.96,135.84,-5.07,30.29,38.57,20.41,0.18,0.4152,28,510.11,0.4423,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,1999,136.84,135.84,0.74,29.98,38.2,20.17,-0.13,0.4167,26,541.32,0.426,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2000,126.61,135.84,-6.79,30.0,38.21,20.19,-0.11,0.4052,28,838.86,0.421,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2001,136.81,135.84,0.72,29.73,37.87,19.98,-0.39,0.4092,25,652.82,0.4427,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2002,122.26,135.84,-10.0,30.79,39.14,20.85,0.68,0.3957,30,728.92,0.4224,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2003,130.13,135.84,-4.21,30.52,38.79,20.64,0.4,0.3995,28,732.0,0.4153,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2004,119.78,135.84,-11.83,30.09,38.27,20.31,-0.03,0.391,29,678.45,0.4402,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2005,126.4,135.84,-6.95,29.71,37.8,20.02,-0.4,0.3961,27,708.92,0.4431,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2006,129.93,135.84,-4.35,30.73,39.01,20.84,0.61,0.3999,29,731.92,0.4446,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2007,126.79,135.84,-6.66,29.67,37.74,20.01,-0.44,0.3998,27,680.34,0.4451,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2008,131.18,135.84,-3.43,29.86,37.96,20.16,-0.25,0.4061,26,536.43,0.4565,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2009,131.28,135.84,-3.36,30.67,38.92,20.82,0.56,0.4099,28,600.84,0.4493,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2010,149.39,135.84,9.97,29.71,37.87,19.95,-0.41,0.4334,23,583.32,0.4474,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2011,135.43,135.84,-0.3,29.89,38.06,20.11,-0.22,0.4219,26,574.39,0.4502,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2012,135.37,135.84,-0.34,30.16,38.28,20.43,0.04,0.4057,26,528.67,0.4536,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2013,157.13,135.84,15.67,29.89,38.11,20.08,-0.22,0.4529,22,620.62,0.4461,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2014,113.31,135.84,-16.58,31.27,39.54,21.4,1.16,0.3542,33,547.17,0.4747,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2015,110.38,135.84,-18.74,31.58,39.89,21.66,1.46,0.3543,34,734.79,0.4634,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2016,157.08,135.84,15.64,31.19,39.51,21.28,1.08,0.4764,25,694.18,0.4648,IMD_NASA_ICRISAT_INTEGRATED
CHH_BIL_004,Chhattisgarh,Bilaspur,2017,130.1,135.84,-4.23,30.2,38.38,20.42,0.09,0.4136,27,481.99,0.4638,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1966,152.27,147.82,3.01,30.44,38.58,20.7,-0.57,0.44,26,742.22,0.3223,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1967,170.76,147.82,15.52,30.38,38.5,20.66,-0.63,0.4526,23,819.92,0.3209,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1968,158.61,147.82,7.3,31.1,39.35,21.24,0.08,0.4435,26,639.18,0.3298,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1969,158.84,147.82,7.45,31.07,39.31,21.23,0.06,0.4417,26,732.92,0.3536,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1970,151.11,147.82,2.23,30.72,38.88,20.96,-0.29,0.4337,27,635.82,0.3264,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1971,148.69,147.82,0.59,31.47,39.76,21.57,0.45,0.4285,29,772.94,0.3293,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1972,144.52,147.82,-2.23,31.24,39.48,21.4,0.23,0.4217,29,589.4,0.3443,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1973,149.05,147.82,0.83,30.5,38.58,20.82,-0.51,0.4205,26,735.14,0.359,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1974,140.25,147.82,-5.12,31.01,39.18,21.24,-0.0,0.4103,29,617.89,0.3473,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1975,146.69,147.82,-0.77,32.02,40.38,22.05,1.0,0.4107,30,572.28,0.339,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1976,129.66,147.82,-12.29,30.96,39.1,21.22,-0.05,0.3957,31,583.86,0.3679,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1977,134.02,147.82,-9.34,31.37,39.59,21.55,0.36,0.396,31,593.94,0.3649,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1978,154.72,147.82,4.67,31.09,39.25,21.33,0.08,0.4082,27,572.54,0.3664,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1979,140.92,147.82,-4.67,32.05,40.4,22.1,1.04,0.3982,31,680.74,0.3554,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1980,140.48,147.82,-4.96,31.75,40.04,21.86,0.74,0.3982,31,725.42,0.3671,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1981,144.85,147.82,-2.01,31.76,40.05,21.87,0.75,0.4025,30,796.71,0.3715,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1982,137.57,147.82,-6.94,31.32,39.54,21.51,0.31,0.3999,30,806.71,0.3598,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1983,143.59,147.82,-2.86,31.07,39.24,21.3,0.06,0.4071,29,731.58,0.3838,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1984,144.9,147.82,-1.97,31.2,39.41,21.4,0.19,0.4118,29,632.53,0.3815,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1985,151.03,147.82,2.17,32.0,40.37,22.02,0.99,0.4201,30,720.36,0.3792,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1986,151.13,147.82,2.24,31.71,40.03,21.78,0.69,0.4244,29,732.23,0.3828,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1987,156.57,147.82,5.92,31.09,39.3,21.27,0.08,0.4323,27,690.8,0.3849,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1988,162.5,147.82,9.93,30.54,38.66,20.83,-0.47,0.44,24,717.05,0.379,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1989,165.53,147.82,11.98,30.29,38.37,20.61,-0.72,0.4452,23,637.07,0.3928,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1990,169.78,147.82,14.86,30.82,39.01,21.02,-0.19,0.4504,24,610.91,0.4108,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1991,149.0,147.82,0.8,29.92,37.94,20.3,-1.09,0.4377,25,665.15,0.39,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1992,152.27,147.82,3.01,31.04,39.3,21.19,0.03,0.4402,27,627.96,0.3924,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1993,149.87,147.82,1.39,31.08,39.35,21.21,0.07,0.4378,28,645.22,0.4,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1994,171.15,147.82,15.78,30.29,38.4,20.57,-0.72,0.4504,22,463.84,0.3971,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1995,155.67,147.82,5.31,30.81,39.03,20.99,-0.2,0.4372,26,567.99,0.4105,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1996,144.62,147.82,-2.17,31.3,39.61,21.38,0.28,0.4263,29,590.7,0.4212,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1997,153.36,147.82,3.75,30.92,39.16,21.08,-0.09,0.4282,27,660.31,0.4175,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1998,152.6,147.82,3.24,31.3,39.6,21.39,0.29,0.4235,28,653.47,0.4231,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,1999,144.4,147.82,-2.31,31.38,39.7,21.47,0.37,0.4137,29,609.67,0.437,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2000,142.0,147.82,-3.94,30.28,38.37,20.6,-0.73,0.408,27,700.22,0.4152,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2001,145.93,147.82,-1.28,30.65,38.79,20.9,-0.36,0.4072,27,677.74,0.4061,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2002,134.7,147.82,-8.88,30.0,38.0,20.39,-1.02,0.3968,28,604.88,0.4356,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2003,142.31,147.82,-3.73,31.2,39.43,21.36,0.18,0.4,29,665.07,0.4305,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2004,136.01,147.82,-7.99,30.62,38.73,20.91,-0.39,0.3949,29,865.04,0.4428,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2005,134.57,147.82,-8.97,31.15,39.35,21.35,0.14,0.3941,30,755.02,0.4166,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2006,135.22,147.82,-8.52,30.92,39.06,21.17,-0.09,0.3957,30,643.74,0.4372,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2007,151.46,147.82,2.47,31.49,39.74,21.64,0.48,0.4089,28,657.24,0.4487,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2008,150.69,147.82,1.94,31.64,39.92,21.77,0.63,0.4115,29,682.62,0.4395,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2009,148.19,147.82,0.25,31.45,39.68,21.62,0.44,0.4135,29,722.98,0.4554,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2010,162.77,147.82,10.11,30.6,38.75,20.84,-0.41,0.4335,24,731.79,0.454,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2011,165.72,147.82,12.11,30.64,38.78,20.89,-0.38,0.4343,24,744.59,0.457,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2012,132.78,147.82,-10.17,31.22,39.38,21.46,0.21,0.3958,31,565.94,0.4622,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2013,163.41,147.82,10.55,30.48,38.64,20.73,-0.53,0.4477,24,583.58,0.4824,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2014,133.65,147.82,-9.59,31.99,40.22,22.15,0.97,0.3612,32,591.3,0.4652,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2015,128.59,147.82,-13.01,31.5,39.62,21.78,0.49,0.36,32,578.87,0.4503,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2016,177.3,147.82,19.94,31.77,40.02,21.92,0.76,0.4807,25,579.24,0.4857,IMD_NASA_ICRISAT_INTEGRATED
CHH_RAI_005,Chhattisgarh,Raigarh,2017,136.04,147.82,-7.97,30.63,38.71,20.94,-0.39,0.4098,29,659.49,0.4835,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1966,168.3,144.74,16.28,30.33,38.5,20.57,-0.45,0.4533,22,815.77,0.3196,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1967,155.03,144.74,7.11,30.9,39.18,21.03,0.12,0.4442,26,777.92,0.3072,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1968,166.28,144.74,14.88,31.15,39.46,21.24,0.37,0.4511,25,663.76,0.33,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1969,157.91,144.74,9.1,30.75,38.97,20.93,-0.03,0.4434,25,650.98,0.3223,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1970,152.28,144.74,5.21,31.17,39.46,21.28,0.39,0.4367,27,714.88,0.3283,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1971,155.64,144.74,7.53,29.62,37.59,20.05,-1.16,0.4355,23,737.47,0.3176,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1972,144.77,144.74,0.02,30.37,38.48,20.66,-0.41,0.4239,26,516.81,0.3496,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1973,141.14,144.74,-2.49,31.02,39.24,21.19,0.24,0.4172,29,594.85,0.3458,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1974,142.21,144.74,-1.75,30.42,38.52,20.72,-0.36,0.4137,27,662.33,0.3391,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1975,127.78,144.74,-11.72,30.81,38.98,21.04,0.03,0.3997,30,694.28,0.3555,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1976,134.17,144.74,-7.3,30.88,39.05,21.11,0.1,0.4007,29,548.56,0.3708,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1977,137.62,144.74,-4.92,31.22,39.46,21.39,0.44,0.4004,30,665.27,0.3554,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1978,131.82,144.74,-8.93,30.99,39.18,21.21,0.21,0.3946,30,593.22,0.3556,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1979,138.41,144.74,-4.37,31.1,39.31,21.3,0.32,0.3985,29,679.42,0.3582,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1980,133.96,144.74,-7.45,30.28,38.32,20.64,-0.5,0.3957,28,719.34,0.3655,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1981,141.49,144.74,-2.24,29.9,37.87,20.33,-0.88,0.4023,26,838.91,0.3636,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1982,143.86,144.74,-0.61,30.62,38.74,20.9,-0.16,0.4062,27,744.41,0.3575,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1983,133.51,144.74,-7.76,31.76,40.12,21.81,0.98,0.4022,32,698.83,0.3732,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1984,146.8,144.74,1.42,31.15,39.39,21.31,0.37,0.4152,28,737.91,0.3776,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1985,160.64,144.74,10.98,30.88,39.07,21.08,0.1,0.4289,25,745.55,0.3875,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1986,154.18,144.74,6.52,31.32,39.61,21.42,0.54,0.4287,27,775.54,0.3686,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1987,160.78,144.74,11.08,30.33,38.43,20.62,-0.46,0.4374,24,735.58,0.3755,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1988,151.08,144.74,4.38,30.86,39.08,21.03,0.08,0.4345,27,717.41,0.3902,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1989,165.27,144.74,14.18,30.85,39.08,21.01,0.07,0.4474,24,648.04,0.3986,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1990,163.77,144.74,13.15,30.12,38.22,20.42,-0.66,0.4487,23,689.46,0.399,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1991,153.96,144.74,6.37,31.12,39.43,21.21,0.34,0.4433,27,604.82,0.3963,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1992,155.05,144.74,7.13,30.54,38.74,20.73,-0.24,0.4443,25,508.07,0.3836,IMD_NASA_ICRISAT_INTEGRATED
CHH_SUR_006,Chhattisgarh,Surguja,1993,167.26,144.74,15.56,30.16,38.3,20.43,-0.62,0.4519,22,501.53,0.3795,IMD_NASA_ICRISAT_INTEGRATED
